15,13,15,0,
lib_materials:stone,lib_materials:stone_brick,lib_materials:stone_block,lib_materials:stone_cobble,lib_materials:stone_cobble_small,lib_materials:stone_rockwall,lib_materials:stone_gravel,lib_materials:glass,lib_ecology:tree_default_trunk,lib_ecology:tree_default_wood,
##
_____,_____,_____,_____,_____,_____,_____,LnN00,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,T0m08,W2m00,W2m00,W2m00,W2m00,W2m00,T0m04,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m04,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,_____,_____,_____,_____,C0S01,C0m00,W2m00,W2m00,W2m00,C0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,W0DW0,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,T0m08,W2m00,W2m00,W2m00,W2m00,W2m00,T0m04,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,_____,_____,_____,_____,Xp0W0,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m04,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,_____,_____,_____,_____,_____,C0m00,W2m00,W2m00,W2m00,C0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,LnN00,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,T0m08,W2m00,W2m00,W2m00,W2m00,W2m00,T0m04,_____,
W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m04,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,C0m00,ggggg,
T0m00,_____,_____,_____,_____,_____,_____,K0S01,T0m00,W2m00,W2m00,W2m00,T0m00,K0S03,_____,
T0m00,_____,_____,_____,_____,_____,_____,_____,T0m00,_____,_____,_____,T0m00,_____,_____,
T0m00,_____,_____,_____,_____,_____,_____,_____,T0m00,_____,_____,_____,T0m00,_____,_____,
T0m00,_____,_____,_____,_____,_____,_____,W0L12,T0m00,_____,_____,_____,T0m00,W0L08,_____,
T0m00,_____,_____,_____,_____,_____,_____,T0m04,W2m00,W2m00,W2m00,W2m00,W2m00,T0m08,_____,
W0L20,W0L20,W0L20,W0L20,W0L20,W0L20,W0L20,T0m00,T0m00,_____,_____,_____,T0m00,T0m00,_____,
_____,_____,_____,_____,_____,_____,_____,T0m00,T0m00,_____,_____,_____,T0m00,T0m00,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m00,T0m00,_____,_____,_____,T0m00,T0m00,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,T0m00,_____,_____,_____,T0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,T0m00,_____,T0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,T0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
W0n00,_____,_____,_____,_____,_____,_____,_____,C0m00,W2m00,W2m00,W2m00,C0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,LnS00,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,W2L22,_____,_____,K0m00,_____,_____,
W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,T0m08,W2m00,_____,W2L01,W2m00,W2m00,T0m04,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m08,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
W0n00,_____,_____,_____,_____,_____,_____,Cs0E0,C0m00,W2m00,W2m00,W2m00,C0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,W0m00,T0m00,W2L00,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,T0m00,_____,Xp0W0,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,W2L02,T0m00,_____,K0m00,_____,_____,
W0L20,W0L20,W0L20,W0L20,W0L20,W0L20,W0L20,T0m08,W2m00,_____,T0m00,W2S22,W2m00,T0m04,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,T0m00,W0n00,W0n00,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,_____,_____,_____,_____,Xp0W0,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m08,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
W0n00,Cs0N0,_____,C0m00,C0m00,C0m00,_____,Cs0E0,C0m00,W2m00,W2m00,W2m00,C0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,W0m00,W2m00,W2m00,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0m00,W2m00,W2L03,_____,K0m00,_____,_____,
W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,W0L21,K0m00,_____,_____,_____,K0m00,_____,_____,
_____,_____,_____,_____,_____,_____,_____,T0m08,W2m00,_____,_____,_____,W2m00,T0m04,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,_____,S6m00,_____,_____,_____,_____,_____,S6m00,_____,
_____,_____,_____,_____,_____,_____,K0S01,T0m08,_____,_____,_____,_____,_____,T0m04,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,_____,_____,W0m00,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,_____,W0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,W0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,C0m00,C0m00,C0m00,C0m00,C0m00,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
T0m00,W0n00,W0n00,C0m00,C0m00,C0m00,W0n00,K0S01,T0m00,C0m00,C0m00,C0m00,T0m00,K0S03,_____,
T0m00,_____,_____,C0m00,Fu0N0,C0m00,_____,_____,T0m00,K0m00,K0m00,K0m00,T0m00,_____,_____,
T0m00,_____,_____,C0m00,C0m00,C0m00,_____,_____,T0m00,K0m00,Xp0N0,K0m00,T0m00,_____,_____,
W0L20,W0L20,W0L20,C0m00,C0m00,C0m00,W0L20,W0m00,T0m00,K0m00,K0m00,K0m00,T0m00,W0L08,_____,
_____,_____,_____,C0m00,C0m00,C0m00,_____,T0m04,W2m00,W2m00,W2m00,W2m00,W2m00,T0m08,_____,
_____,_____,_____,C0m00,C0m00,C0S03,_____,T0m00,T0m00,_____,_____,_____,T0m00,T0m00,_____,
_____,_____,_____,C0m00,C0m00,_____,_____,T0m00,T0m00,_____,_____,_____,T0m00,T0m00,_____,
_____,_____,_____,C0m00,C0m00,_____,K0S01,T0m00,T0m00,_____,LnS00,_____,T0m00,T0m00,K0S03,
_____,_____,_____,C0m00,C0m00,_____,_____,K0S01,T0m00,_____,_____,_____,T0m00,K0S03,_____,
_____,_____,_____,C0m00,C0m00,_____,_____,_____,K0S01,T0m00,_____,T0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,T0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,C0m00,C0m00,C0m00,_____,_____,K0S02,_____,_____,_____,K0S02,_____,_____,
_____,_____,_____,C0m00,C0m00,C0m00,_____,_____,_____,_____,_____,_____,_____,_____,_____,
W0L21,W0L21,W0L21,C0m00,C0m00,C0m00,W0L21,W0L21,W0L21,_____,_____,_____,_____,_____,_____,
_____,_____,_____,C0m00,C0m00,C0m00,_____,_____,W0L16,_____,_____,_____,W0L16,_____,_____,
_____,_____,_____,C0m00,C0m00,C0m00,_____,_____,T0m04,T0m04,T0m04,T0m04,T0m04,_____,_____,
_____,_____,_____,C0m00,C0m00,C0S03,_____,_____,T0m00,S6m00,S6m00,S6m00,T0m00,_____,_____,
_____,_____,_____,C0m00,C0m00,_____,_____,_____,T0m00,S6m00,Xp0N0,S6m00,T0m00,_____,_____,
_____,_____,_____,C0m00,C0m00,_____,K0S01,K0S21,T0m00,T0m08,T0m08,T0m08,T0m00,K0S23,K0S03,
_____,_____,_____,C0m00,C0m00,_____,_____,K0S01,T0m00,S6m00,S6m00,S6m00,T0m00,K0S03,_____,
_____,_____,_____,C0m00,C0m00,_____,_____,_____,K0S01,T0m00,S6m00,T0m00,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,T0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,K0S01,K0S21,_____,_____,_____,_____,_____,K0S23,K0S03,
_____,_____,_____,_____,_____,_____,_____,K0S01,K0S21,_____,_____,_____,K0S23,K0S03,_____,
_____,_____,_____,_____,_____,_____,_____,_____,K0S01,K0S21,_____,K0S23,K0S03,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S01,K0S22,K0S03,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S00,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S22,_____,_____,_____,_____,
