11,16,20,180,
lib_materials:stone,lib_materials:stone_brick,lib_materials:stone_block,lib_materials:stone_cobble,lib_materials:stone_cobble_small,lib_materials:stone_rockwall,lib_materials:stone_gravel,lib_materials:glass,lib_ecology:tree_default_trunk,lib_ecology:tree_default_wood,
##
K0S01,K0m00,K0m00,K0m00,W2m00,W2m00,W2m00,K0m00,K0m00,K0m00,K0S03,
_____,K0m00,C0m00,K0m00,_____,_____,_____,K0m00,C0m00,K0m00,_____,
_____,K0m00,C0m00,K0m00,_____,_____,_____,K0m00,C0m00,K0m00,_____,
K0S01,K0m00,C0m00,K0m00,_____,_____,_____,K0m00,C0m00,K0m00,K0S03,
_____,K0S01,C0m00,K0m00,K0m00,K0m00,K0m00,K0m00,C0m00,K0S03,_____,
_____,_____,K0S01,K0m00,C0m00,C0m00,C0m00,K0m00,K0S03,_____,_____,
_____,_____,_____,K0m00,C0m00,C0m00,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,C0m00,C0m00,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,K0m00,K0m00,K0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,C0m00,C0m00,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,C0m00,_____,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,C0m00,_____,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,K0m00,K0m00,K0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,C0m00,C0m00,C0m00,K0m00,_____,_____,_____,
_____,_____,_____,K0m00,K0S03,_____,K0S01,K0m00,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
_____,C0m00,_____,LnW00,_____,_____,_____,LnW00,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
_____,Xp0W0,_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,K0S02,K0S02,_____,_____,_____,K0S02,K0S02,C0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
K0S01,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,K0S03,
_____,K0m00,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,
_____,K0m00,LnE00,_____,_____,_____,_____,_____,LnN00,K0m00,_____,
K0S01,K0m00,_____,_____,_____,_____,_____,_____,_____,K0m00,K0S03,
_____,K0S01,K0m00,_____,_____,_____,_____,_____,K0m00,K0S03,_____,
_____,_____,K0S01,K0m00,_____,_____,_____,K0m00,K0S03,_____,_____,
_____,_____,_____,K0S01,K0m00,_____,K0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,K0m00,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,K0S02,K0S02,_____,_____,_____,K0S02,K0S02,C0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
_____,Xp0W0,_____,_____,_____,_____,_____,_____,_____,Xp0W0,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,K0S02,K0S02,_____,_____,_____,K0S02,K0S02,C0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
K0S01,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,K0S03,
_____,K0m00,_____,_____,_____,_____,_____,_____,_____,K0m00,_____,
_____,K0m00,LnE00,_____,_____,_____,_____,_____,LnN00,K0m00,_____,
K0S01,K0m00,_____,_____,_____,_____,_____,_____,_____,K0m00,K0S03,
_____,K0S01,K0m00,_____,_____,_____,_____,_____,K0m00,K0S03,_____,
_____,_____,K0S01,K0m00,_____,_____,_____,K0m00,K0S03,_____,_____,
_____,_____,_____,K0S01,K0m00,_____,K0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,K0m00,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,_____,W0L00,W0L00,W0L00,_____,_____,C0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,K0S01,K0m00,K0m00,K0m00,K0S03,_____,C0m00,_____,
_____,Xp0W0,_____,_____,_____,__A__,_____,_____,_____,Xp0W0,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,W2m00,K0m00,_____,
_____,C0m00,_____,K0S01,K0m00,K0m00,K0m00,K0S03,_____,C0m00,_____,
_____,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,_____,
K0S01,C0m00,_____,_____,_____,_____,_____,_____,_____,C0m00,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,_____,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
K0S01,K0m00,K0m00,K0m00,K0m00,K0m00,K0m00,K0m00,K0m00,K0m00,K0S03,
_____,K0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,C0m00,K0m00,_____,
_____,K0m00,C0m00,C0m00,Xp0N0,Xp0N0,Xp0N0,C0m00,C0m00,K0m00,_____,
K0S01,K0m00,C0m00,C0m00,Xp0N0,Xp0N0,Xp0N0,C0m00,C0m00,K0m00,K0S03,
_____,K0S01,K0m00,C0m00,Xp0N0,Xp0N0,Xp0N0,C0m00,K0m00,K0S03,_____,
_____,_____,K0S01,K0m00,C0m00,Xp0N0,C0m00,K0m00,K0S03,_____,_____,
_____,_____,_____,K0S01,K0m00,C0m00,K0m00,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,K0m00,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0L00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,K0S02,_____,_____,_____,_____,_____,_____,_____,K0S02,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
K0S01,_____,_____,_____,_____,_____,_____,_____,_____,_____,K0S03,
_____,K0S01,_____,_____,_____,_____,_____,_____,_____,K0S03,_____,
_____,_____,K0S01,_____,_____,_____,_____,_____,K0S03,_____,_____,
_____,_____,_____,K0S01,_____,_____,_____,K0S03,_____,_____,_____,
_____,_____,_____,_____,K0S01,K0S22,K0S03,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0S00,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
#
ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,ggggg,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,K0S22,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,_____,
